"age","gender","marital_status","over18","attrition","business_travel","distance_from_home","department","job_role","job_level","employee_number","employee_count","monthly_income","monthly_rate","daily_rate","hourly_rate","percent_salary_hike","stock_option_level","education","education_field","training_times_last_year","environment_satisfaction","job_involvement","job_satisfaction","performance_rating","relationship_satisfaction","work_life_balance","num_companies_worked","total_working_years","years_at_company","years_in_current_role","years_since_last_promotion","years_with_curr_manager","over_time","standard_hours"
36,Male,Divorced,Y,Yes,Travel_Rarely,13,Sales,Sales Executive,2,1733,1,6134,8658,1456,96,13,3,5,Marketing,3,2,2,1,3,2,3,5,16,2,2,2,2,Yes,80
32,Male,Single,Y,Yes,Travel_Rarely,1,Sales,Sales Executive,2,1734,1,6735,12147,964,34,15,0,2,Life Sciences,2,1,1,2,3,2,3,6,10,0,0,0,0,No,80
23,Female,Single,Y,No,Travel_Rarely,4,Research & Development,Laboratory Technician,1,1735,1,3295,12862,160,51,13,0,1,Medical,3,3,3,2,3,3,1,1,3,3,2,1,2,No,80
31,Female,Single,Y,No,Travel_Frequently,24,Research & Development,Manufacturing Director,2,1736,1,5238,6670,163,30,20,0,1,Technical Degree,3,4,3,4,4,4,2,2,9,5,4,1,4,No,80
39,Male,Married,Y,No,Non-Travel,1,Research & Development,Laboratory Technician,2,1737,1,6472,8989,792,77,15,1,3,Life Sciences,2,4,3,4,3,4,3,1,9,9,8,5,8,Yes,80
32,Male,Married,Y,No,Travel_Rarely,19,Sales,Sales Executive,3,1739,1,9610,3840,371,80,13,1,3,Life Sciences,2,4,1,3,3,3,1,3,10,4,3,0,2,No,80
40,Male,Single,Y,No,Travel_Rarely,7,Sales,Manager,5,1740,1,19833,4349,611,88,14,0,4,Medical,3,2,3,2,3,2,2,1,21,21,8,12,8,No,80
45,Female,Married,Y,No,Travel_Rarely,4,Human Resources,Human Resources,3,1744,1,9756,6595,176,56,21,2,3,Life Sciences,2,3,1,3,4,3,4,4,9,5,0,0,3,No,80
30,Female,Single,Y,No,Travel_Frequently,2,Research & Development,Research Scientist,1,1745,1,4968,26427,1312,78,16,0,4,Technical Degree,2,4,2,1,3,4,3,0,10,9,7,0,7,No,80
24,Male,Married,Y,No,Travel_Frequently,10,Human Resources,Human Resources,1,1746,1,2145,2097,897,59,14,1,3,Medical,2,1,3,4,3,4,3,0,3,2,2,2,1,No,80
30,Female,Divorced,Y,Yes,Travel_Frequently,8,Human Resources,Human Resources,1,1747,1,2180,9732,600,66,11,1,3,Human Resources,0,3,2,4,3,3,2,6,6,4,2,1,2,No,80
31,Male,Married,Y,No,Travel_Rarely,5,Sales,Sales Executive,2,1749,1,8346,20943,1003,51,19,1,3,Technical Degree,3,1,3,3,3,3,3,1,6,5,2,0,2,No,80
27,Female,Single,Y,No,Travel_Rarely,8,Research & Development,Research Scientist,1,1751,1,3445,6152,1054,67,11,0,3,Medical,5,3,3,4,3,3,2,1,6,6,2,1,4,No,80
29,Female,Single,Y,Yes,Travel_Rarely,9,Sales,Sales Representative,1,1752,1,2760,14630,428,52,13,0,3,Marketing,3,2,1,2,3,3,3,1,2,2,2,2,2,No,80
29,Male,Single,Y,No,Travel_Frequently,1,Research & Development,Healthcare Representative,2,1753,1,6294,23060,461,70,12,0,3,Life Sciences,5,4,4,3,3,4,4,8,10,3,2,0,2,Yes,80
30,Male,Divorced,Y,No,Travel_Rarely,15,Sales,Sales Executive,3,1754,1,7140,3088,979,94,11,1,2,Marketing,2,3,2,1,3,1,3,2,12,7,7,1,7,No,80
34,Male,Married,Y,No,Travel_Rarely,2,Research & Development,Research Scientist,1,1755,1,2932,5586,181,97,14,3,4,Medical,3,4,4,4,3,1,3,0,6,5,0,1,2,Yes,80
33,Female,Single,Y,No,Non-Travel,2,Sales,Sales Executive,2,1756,1,5147,10697,1283,62,15,0,3,Marketing,2,4,3,2,3,4,2,8,13,11,7,1,7,No,80
49,Female,Single,Y,No,Travel_Rarely,11,Sales,Sales Executive,2,1757,1,4507,8191,1313,80,12,0,4,Marketing,1,4,3,4,3,3,4,3,8,5,1,0,4,No,80
33,Female,Single,Y,Yes,Travel_Rarely,16,Sales,Sales Executive,3,1758,1,8564,10092,211,74,20,0,3,Life Sciences,2,1,3,1,4,3,2,2,11,0,0,0,0,Yes,80
38,Female,Married,Y,No,Travel_Frequently,2,Research & Development,Laboratory Technician,1,1760,1,2468,15963,594,75,14,1,2,Medical,4,3,2,2,3,2,2,4,9,6,1,0,5,No,80
31,Male,Married,Y,Yes,Travel_Rarely,16,Sales,Sales Executive,3,1761,1,8161,19002,1079,70,13,3,4,Marketing,2,1,3,3,3,1,3,2,10,1,0,0,0,No,80
29,Female,Divorced,Y,No,Travel_Rarely,4,Research & Development,Research Scientist,1,1762,1,2109,10007,590,91,13,1,3,Technical Degree,2,4,2,1,3,3,3,1,1,1,0,0,0,No,80
30,Male,Married,Y,No,Travel_Rarely,16,Research & Development,Healthcare Representative,2,1763,1,5294,9128,305,58,16,1,3,Life Sciences,3,3,4,3,3,3,3,3,10,7,0,1,7,No,80
32,Male,Single,Y,No,Non-Travel,5,Research & Development,Research Scientist,1,1764,1,2718,17674,953,65,14,0,4,Technical Degree,3,2,3,2,3,2,3,2,12,7,7,0,7,No,80
38,Male,Married,Y,No,Travel_Rarely,18,Research & Development,Healthcare Representative,2,1766,1,5811,24539,833,60,16,1,3,Medical,2,2,1,4,3,3,3,3,15,1,0,1,0,Yes,80
43,Male,Married,Y,Yes,Travel_Frequently,17,Research & Development,Research Scientist,1,1767,1,2437,15587,807,38,16,1,3,Technical Degree,4,3,2,3,3,4,3,9,6,1,0,0,0,Yes,80
42,Male,Divorced,Y,No,Travel_Rarely,12,Research & Development,Laboratory Technician,1,1768,1,2766,8952,855,57,22,3,3,Medical,6,2,3,2,4,2,2,8,7,5,3,0,4,No,80
55,Male,Married,Y,No,Travel_Rarely,2,Research & Development,Research Director,5,1770,1,19038,19805,478,60,12,3,3,Medical,2,3,2,1,3,2,3,8,34,1,0,0,0,No,80
33,Male,Divorced,Y,No,Non-Travel,4,Research & Development,Research Scientist,2,1771,1,3055,6194,775,90,15,2,3,Technical Degree,2,4,3,2,3,4,2,5,11,9,8,1,7,No,80
41,Male,Divorced,Y,No,Travel_Rarely,9,Research & Development,Laboratory Technician,1,1772,1,2289,20520,548,94,20,2,4,Life Sciences,2,3,3,1,4,2,3,1,5,5,3,0,4,No,80
34,Male,Divorced,Y,No,Non-Travel,10,Sales,Sales Executive,2,1774,1,4001,12313,1375,87,14,1,3,Life Sciences,3,4,3,3,3,3,3,1,15,15,14,0,7,Yes,80
53,Female,Married,Y,No,Non-Travel,1,Research & Development,Manufacturing Director,4,1775,1,12965,22308,661,60,20,3,4,Medical,2,1,2,3,4,4,2,4,27,3,2,0,2,Yes,80
43,Male,Single,Y,No,Travel_Rarely,2,Human Resources,Human Resources,1,1778,1,3539,5033,244,97,13,0,3,Life Sciences,5,2,3,4,3,2,3,0,10,9,7,1,8,No,80
34,Female,Single,Y,No,Travel_Rarely,3,Sales,Sales Executive,2,1779,1,6029,25353,511,32,12,0,2,Life Sciences,3,4,1,4,3,1,3,5,6,2,2,2,2,No,80
21,Male,Single,Y,Yes,Travel_Rarely,7,Sales,Sales Representative,1,1780,1,2679,4567,337,31,13,0,1,Marketing,3,2,3,2,3,2,3,1,1,1,0,1,0,No,80
38,Female,Married,Y,No,Travel_Rarely,6,Research & Development,Laboratory Technician,1,1782,1,3702,16376,1153,40,11,1,2,Other,3,4,2,3,3,2,3,1,5,5,4,0,4,No,80
22,Female,Married,Y,Yes,Travel_Rarely,8,Research & Development,Laboratory Technician,1,1783,1,2398,15999,1294,79,17,0,1,Medical,6,3,3,1,3,3,3,1,1,1,0,0,0,Yes,80
31,Female,Married,Y,No,Travel_Rarely,29,Sales,Sales Executive,2,1784,1,5468,13402,196,91,14,2,4,Marketing,3,1,2,4,3,1,3,1,13,12,7,5,7,No,80
51,Female,Married,Y,No,Travel_Rarely,3,Research & Development,Manager,3,1786,1,13116,22984,942,53,11,0,3,Technical Degree,2,1,3,3,3,4,3,2,15,2,2,2,2,No,80
37,Male,Married,Y,No,Travel_Rarely,9,Sales,Sales Executive,2,1787,1,4189,8800,589,46,14,2,2,Marketing,2,2,2,2,3,1,3,1,5,5,2,0,3,No,80
46,Male,Divorced,Y,No,Travel_Rarely,2,Research & Development,Research Director,5,1789,1,19328,14218,734,46,17,1,4,Medical,3,3,3,4,3,3,3,7,24,2,1,2,2,Yes,80
36,Male,Married,Y,No,Travel_Rarely,10,Research & Development,Healthcare Representative,3,1790,1,8321,25949,1383,90,13,1,3,Life Sciences,1,4,3,1,3,4,3,7,15,12,8,5,7,Yes,80
44,Male,Divorced,Y,Yes,Travel_Frequently,1,Research & Development,Research Scientist,1,1792,1,2342,11092,429,99,12,3,2,Medical,2,3,3,2,3,3,2,1,6,5,3,2,3,Yes,80
37,Male,Divorced,Y,No,Travel_Rarely,8,Human Resources,Human Resources,2,1794,1,4071,12832,1239,89,13,0,2,Other,4,3,3,2,3,3,2,2,19,10,0,4,7,No,80
35,Male,Single,Y,Yes,Travel_Rarely,27,Sales,Sales Executive,2,1797,1,5813,13492,303,84,18,0,3,Life Sciences,2,3,3,4,3,4,3,1,10,10,7,7,7,Yes,80
33,Male,Married,Y,No,Travel_Rarely,8,Research & Development,Research Scientist,1,1798,1,3143,6076,867,90,19,1,4,Life Sciences,1,4,4,1,3,2,3,6,14,10,8,7,6,No,80
28,Male,Married,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1799,1,2044,5531,1181,82,11,1,3,Life Sciences,6,3,3,4,3,3,4,1,5,5,3,0,3,No,80
39,Male,Single,Y,No,Travel_Rarely,10,Research & Development,Research Director,3,1800,1,13464,7914,1253,65,21,0,1,Medical,3,3,3,3,4,3,3,7,9,4,3,2,2,No,80
46,Male,Single,Y,No,Non-Travel,26,Sales,Sales Executive,2,1801,1,7991,25166,849,98,15,0,2,Life Sciences,3,2,2,2,3,3,3,8,6,2,2,2,2,No,80
40,Female,Married,Y,No,Travel_Rarely,2,Research & Development,Laboratory Technician,1,1802,1,3377,25605,616,99,17,1,2,Life Sciences,5,3,3,1,3,4,2,4,7,4,3,0,2,No,80
42,Male,Married,Y,No,Travel_Rarely,13,Research & Development,Healthcare Representative,2,1803,1,5538,5696,1128,95,18,2,3,Medical,2,2,4,1,3,3,2,5,10,0,0,0,0,No,80
35,Male,Divorced,Y,No,Non-Travel,2,Research & Development,Manufacturing Director,2,1804,1,5762,24442,1180,90,14,1,2,Medical,6,2,3,4,3,3,3,2,15,7,7,1,7,No,80
38,Male,Divorced,Y,No,Non-Travel,2,Human Resources,Human Resources,1,1805,1,2592,7129,1336,100,13,3,3,Human Resources,3,1,3,2,3,4,3,5,13,11,10,3,8,No,80
34,Male,Married,Y,Yes,Travel_Frequently,9,Research & Development,Laboratory Technician,2,1807,1,5346,6208,234,93,17,1,4,Life Sciences,3,4,3,1,3,3,2,4,11,7,1,0,7,No,80
37,Male,Single,Y,Yes,Travel_Rarely,10,Research & Development,Manufacturing Director,2,1809,1,4213,4992,370,58,15,0,4,Medical,4,4,3,1,3,2,1,1,10,10,3,0,8,No,80
39,Male,Divorced,Y,No,Travel_Frequently,20,Sales,Sales Executive,2,1812,1,4127,19188,766,83,18,1,3,Life Sciences,6,3,3,4,3,4,3,2,7,2,1,2,2,No,80
43,Male,Single,Y,No,Non-Travel,9,Research & Development,Research Scientist,1,1813,1,2438,24978,343,52,13,0,3,Life Sciences,2,1,3,3,3,3,2,4,7,3,2,1,2,No,80
41,Male,Single,Y,No,Travel_Rarely,5,Research & Development,Healthcare Representative,2,1814,1,6870,15530,447,85,12,0,3,Life Sciences,3,2,4,2,3,1,1,3,11,3,2,1,2,No,80
41,Female,Divorced,Y,No,Travel_Rarely,4,Sales,Sales Executive,3,1815,1,10447,26458,796,81,13,1,1,Marketing,3,3,3,3,3,4,4,0,23,22,14,13,5,Yes,80
30,Female,Single,Y,No,Travel_Rarely,10,Research & Development,Manufacturing Director,3,1816,1,9667,2739,1092,64,14,0,3,Medical,3,1,3,3,3,2,3,9,9,7,7,0,2,No,80
26,Female,Married,Y,Yes,Travel_Rarely,20,Human Resources,Human Resources,1,1818,1,2148,6889,920,69,11,0,2,Medical,3,4,3,2,3,3,3,0,6,5,1,1,4,Yes,80
46,Female,Married,Y,Yes,Travel_Rarely,21,Research & Development,Healthcare Representative,2,1821,1,8926,10842,261,66,22,1,2,Medical,2,4,3,2,4,4,4,4,13,9,7,3,7,No,80
40,Female,Divorced,Y,No,Travel_Rarely,1,Research & Development,Healthcare Representative,2,1822,1,6513,9060,1194,52,17,1,3,Life Sciences,3,3,3,4,3,4,3,4,12,5,3,0,3,No,80
34,Male,Married,Y,No,Travel_Rarely,8,Sales,Sales Executive,2,1823,1,6799,22128,810,92,21,2,2,Technical Degree,5,2,4,3,4,3,3,1,10,10,8,4,8,No,80
58,Male,Divorced,Y,No,Non-Travel,2,Sales,Manager,4,1824,1,16291,22577,350,52,22,1,3,Medical,0,2,3,2,4,4,2,4,37,16,9,14,14,No,80
35,Male,Married,Y,No,Travel_Rarely,23,Research & Development,Laboratory Technician,1,1826,1,2705,9696,185,91,16,1,4,Medical,2,2,1,3,3,2,4,0,6,5,4,0,3,No,80
47,Female,Divorced,Y,No,Travel_Rarely,4,Research & Development,Manufacturing Director,3,1827,1,10333,19271,1001,92,12,1,3,Life Sciences,4,3,2,2,3,3,3,8,28,22,11,14,10,Yes,80
40,Female,Divorced,Y,No,Travel_Rarely,12,Research & Development,Healthcare Representative,2,1829,1,4448,10748,750,47,12,1,3,Life Sciences,3,2,3,1,3,2,3,2,15,7,4,7,7,No,80
54,Female,Married,Y,No,Travel_Rarely,7,Research & Development,Research Scientist,2,1830,1,6854,15696,431,68,15,1,4,Medical,2,4,3,4,3,2,2,4,14,7,1,1,7,No,80
31,Female,Married,Y,No,Travel_Frequently,7,Sales,Sales Executive,3,1833,1,9637,8277,1125,68,14,2,4,Marketing,3,1,3,1,3,4,3,2,9,3,2,2,2,No,80
28,Female,Married,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1834,1,3591,12719,1217,67,25,1,3,Medical,3,3,3,1,4,3,3,1,3,3,2,1,2,No,80
38,Female,Married,Y,No,Travel_Rarely,2,Sales,Sales Representative,2,1835,1,5405,4244,723,77,20,2,4,Marketing,4,2,1,4,4,1,2,2,20,4,2,0,3,Yes,80
26,Male,Single,Y,No,Travel_Rarely,10,Sales,Sales Executive,2,1836,1,4684,9125,572,46,13,0,3,Medical,4,3,3,4,3,1,3,1,5,5,3,1,2,No,80
58,Male,Married,Y,No,Travel_Frequently,15,Research & Development,Research Director,4,1837,1,15787,21624,1216,87,14,0,4,Life Sciences,3,1,3,3,3,2,3,2,23,2,2,2,2,Yes,80
18,Female,Single,Y,No,Non-Travel,14,Research & Development,Research Scientist,1,1839,1,1514,8018,1431,33,16,0,3,Medical,4,2,3,3,3,3,1,1,0,0,0,0,0,No,80
31,Male,Married,Y,Yes,Travel_Rarely,18,Human Resources,Human Resources,1,1842,1,2956,21495,359,89,17,0,5,Human Resources,4,4,4,1,3,3,3,0,2,1,0,0,0,No,80
29,Male,Divorced,Y,Yes,Travel_Rarely,13,Human Resources,Human Resources,1,1844,1,2335,3157,350,56,15,3,3,Human Resources,3,1,2,1,3,4,3,4,4,2,2,2,0,Yes,80
45,Female,Married,Y,No,Non-Travel,2,Sales,Sales Executive,2,1845,1,5154,19665,589,67,22,2,4,Life Sciences,3,3,3,3,4,2,4,4,10,8,7,5,7,No,80
36,Female,Married,Y,No,Travel_Rarely,2,Research & Development,Research Scientist,2,1847,1,6962,19573,430,73,22,1,4,Other,2,4,3,2,4,4,3,4,15,1,0,0,0,Yes,80
43,Male,Married,Y,No,Travel_Frequently,2,Sales,Sales Executive,2,1849,1,5675,19246,1422,92,20,1,4,Life Sciences,5,1,3,4,4,3,3,1,7,7,7,7,7,No,80
27,Female,Single,Y,No,Travel_Frequently,5,Research & Development,Laboratory Technician,1,1850,1,2379,19826,1297,53,14,0,2,Life Sciences,3,4,3,4,3,3,2,0,6,5,4,0,2,Yes,80
29,Male,Married,Y,No,Travel_Frequently,20,Research & Development,Laboratory Technician,1,1852,1,3812,7003,574,40,13,0,1,Medical,3,4,3,4,3,2,4,1,11,11,8,3,10,No,80
32,Male,Single,Y,No,Travel_Frequently,10,Sales,Sales Executive,2,1853,1,4648,26075,1318,79,13,0,4,Marketing,2,4,3,4,3,3,4,8,4,0,0,0,0,No,80
42,Male,Married,Y,No,Non-Travel,10,Research & Development,Research Scientist,1,1854,1,2936,6161,355,38,22,2,4,Technical Degree,1,3,3,3,4,2,2,3,10,6,3,3,3,No,80
47,Female,Single,Y,No,Travel_Rarely,9,Research & Development,Laboratory Technician,1,1856,1,2105,5411,207,64,12,0,4,Life Sciences,2,2,3,3,3,3,3,4,7,2,2,2,0,No,80
46,Male,Divorced,Y,No,Travel_Rarely,2,Research & Development,Manufacturing Director,3,1857,1,8578,19989,706,82,14,1,2,Life Sciences,4,4,3,4,3,3,2,3,12,9,8,4,7,No,80
28,Male,Divorced,Y,No,Non-Travel,1,Human Resources,Human Resources,1,1858,1,2706,10494,280,43,15,1,2,Life Sciences,2,3,3,4,3,2,3,1,3,3,2,2,2,No,80
29,Male,Divorced,Y,No,Travel_Rarely,29,Research & Development,Healthcare Representative,2,1859,1,6384,21143,726,93,17,2,1,Life Sciences,3,4,1,3,3,4,3,8,11,7,0,1,6,No,80
42,Male,Single,Y,No,Travel_Rarely,8,Research & Development,Laboratory Technician,1,1860,1,3968,13624,1142,81,13,0,3,Life Sciences,3,4,3,3,3,4,3,4,8,0,0,0,0,No,80
32,Male,Single,Y,Yes,Travel_Rarely,2,Sales,Sales Executive,2,1862,1,9907,26186,414,82,12,0,4,Marketing,3,3,2,2,3,3,2,7,7,2,2,2,2,Yes,80
46,Female,Divorced,Y,No,Travel_Rarely,3,Sales,Sales Executive,4,1863,1,13225,7739,1319,45,12,1,3,Technical Degree,5,1,4,1,3,4,3,2,25,19,17,2,8,No,80
27,Female,Married,Y,No,Travel_Rarely,23,Sales,Sales Representative,2,1864,1,3540,7018,728,36,21,1,1,Medical,5,2,2,3,4,4,3,1,9,9,8,5,8,No,80
29,Male,Married,Y,No,Travel_Rarely,6,Human Resources,Human Resources,1,1865,1,2804,15434,352,87,11,0,1,Medical,3,4,2,2,3,4,3,1,1,1,0,0,0,No,80
43,Female,Married,Y,No,Travel_Rarely,6,Research & Development,Manager,5,1866,1,19392,22539,823,81,13,0,3,Medical,2,1,2,3,3,4,3,7,21,16,12,6,14,No,80
48,Male,Married,Y,No,Travel_Rarely,10,Research & Development,Research Director,5,1867,1,19665,13583,1224,91,12,0,3,Life Sciences,3,4,2,2,3,4,3,4,29,22,10,12,9,No,80
29,Male,Single,Y,Yes,Travel_Frequently,24,Research & Development,Research Scientist,1,1868,1,2439,14753,459,73,24,0,2,Life Sciences,3,4,2,4,4,2,2,1,1,1,0,1,0,Yes,80
46,Female,Married,Y,Yes,Travel_Rarely,10,Sales,Sales Executive,3,1869,1,7314,14011,1254,64,21,3,3,Life Sciences,2,3,3,2,4,3,3,5,14,8,7,0,7,No,80
27,Female,Married,Y,No,Travel_Frequently,15,Research & Development,Research Scientist,1,1870,1,4774,23844,1131,77,19,1,3,Life Sciences,2,4,2,1,3,4,2,0,8,7,6,7,3,No,80
39,Male,Divorced,Y,No,Travel_Rarely,19,Research & Development,Research Scientist,2,1871,1,3902,5141,835,41,14,3,4,Other,2,4,3,4,3,2,3,8,7,2,2,2,2,No,80
55,Male,Married,Y,No,Travel_Rarely,2,Research & Development,Research Scientist,1,1873,1,2662,7975,836,98,20,1,4,Technical Degree,2,2,2,4,4,2,4,8,19,5,2,0,4,No,80
28,Female,Married,Y,No,Travel_Rarely,3,Sales,Sales Representative,1,1875,1,2856,3692,1172,78,19,1,3,Medical,3,2,3,2,3,4,3,1,1,1,0,0,0,No,80
30,Male,Single,Y,Yes,Travel_Rarely,9,Sales,Sales Representative,1,1876,1,1081,16019,945,89,13,0,3,Medical,3,2,3,4,3,3,2,1,1,1,0,0,0,No,80
22,Male,Single,Y,Yes,Travel_Rarely,7,Research & Development,Research Scientist,1,1878,1,2472,26092,391,75,23,0,1,Life Sciences,2,4,3,2,4,1,3,1,1,1,0,0,0,Yes,80
36,Female,Married,Y,No,Travel_Rarely,10,Sales,Sales Executive,2,1880,1,5673,6060,1266,63,13,1,4,Technical Degree,4,2,2,3,3,1,3,1,10,10,9,1,7,Yes,80
31,Male,Divorced,Y,No,Travel_Rarely,20,Research & Development,Laboratory Technician,2,1881,1,4197,18624,311,89,11,1,3,Life Sciences,2,2,3,3,3,1,3,1,10,10,8,0,2,No,80
34,Male,Married,Y,No,Travel_Rarely,4,Sales,Sales Executive,3,1882,1,9713,24444,1480,64,13,3,3,Life Sciences,3,3,3,4,3,4,3,2,9,5,3,1,0,Yes,80
29,Male,Single,Y,No,Travel_Rarely,7,Research & Development,Laboratory Technician,1,1883,1,2062,19384,592,59,14,0,3,Life Sciences,2,4,3,1,3,2,3,3,11,3,2,1,2,No,80
37,Male,Married,Y,No,Travel_Rarely,7,Research & Development,Research Scientist,2,1885,1,4284,13588,783,78,22,1,4,Medical,2,4,3,1,4,3,3,5,16,5,3,0,4,Yes,80
35,Female,Married,Y,No,Travel_Rarely,16,Research & Development,Manufacturing Director,2,1886,1,4788,25388,219,44,11,0,2,Other,2,4,2,2,3,4,3,0,4,3,2,0,2,Yes,80
45,Female,Married,Y,No,Travel_Rarely,25,Research & Development,Manufacturing Director,2,1888,1,5906,23888,556,93,13,2,2,Life Sciences,2,2,2,4,3,4,2,0,10,9,8,3,8,No,80
36,Male,Single,Y,No,Travel_Frequently,2,Human Resources,Human Resources,2,1890,1,3886,4223,1213,94,21,0,1,Human Resources,2,2,2,4,4,4,2,1,10,10,1,0,8,No,80
40,Male,Divorced,Y,No,Travel_Rarely,1,Research & Development,Manager,4,1892,1,16823,18991,1137,98,11,1,4,Life Sciences,3,1,3,1,3,1,3,2,22,19,7,11,16,No,80
26,Female,Married,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1893,1,2933,14908,482,90,13,1,2,Life Sciences,3,2,2,3,3,3,2,1,1,1,0,1,0,Yes,80
27,Female,Single,Y,No,Travel_Rarely,2,Sales,Sales Executive,2,1898,1,6500,26997,511,89,14,0,2,Medical,5,1,4,3,3,2,2,0,9,8,7,0,7,No,80
48,Female,Divorced,Y,No,Travel_Frequently,22,Research & Development,Manager,4,1900,1,17174,2437,117,58,11,1,3,Medical,3,4,3,4,3,2,3,3,24,22,17,4,7,No,80
44,Male,Married,Y,No,Travel_Rarely,1,Research & Development,Healthcare Representative,2,1903,1,5033,9364,170,78,15,1,4,Life Sciences,5,2,4,1,3,4,3,2,10,2,0,2,2,No,80
34,Male,Married,Y,Yes,Non-Travel,16,Research & Development,Research Scientist,1,1905,1,2307,14460,967,85,23,1,4,Technical Degree,2,4,1,1,4,2,3,1,5,5,2,3,0,Yes,80
56,Male,Single,Y,Yes,Travel_Rarely,24,Research & Development,Laboratory Technician,1,1907,1,2587,10261,1162,97,16,0,2,Life Sciences,3,1,3,4,3,4,3,1,5,4,2,1,0,No,80
36,Male,Married,Y,No,Travel_Rarely,17,Sales,Sales Executive,2,1908,1,5507,16822,335,33,16,2,2,Marketing,1,3,2,2,3,3,1,2,12,4,2,1,3,No,80
41,Female,Married,Y,No,Travel_Rarely,8,Sales,Sales Executive,2,1909,1,4393,26841,337,54,21,1,3,Marketing,3,3,3,2,4,3,3,5,14,5,4,1,4,No,80
42,Male,Married,Y,No,Travel_Rarely,6,Research & Development,Research Director,3,1911,1,13348,14842,1396,83,13,1,3,Medical,3,3,3,1,3,2,4,9,18,13,7,5,7,No,80
31,Female,Divorced,Y,No,Travel_Rarely,10,Sales,Sales Executive,2,1912,1,6583,20115,1079,86,11,1,2,Medical,2,3,3,4,3,4,3,2,8,5,2,1,4,Yes,80
34,Female,Married,Y,No,Travel_Rarely,3,Sales,Sales Executive,2,1915,1,8103,16495,735,75,12,0,1,Medical,3,4,2,4,3,3,2,3,9,4,2,0,1,Yes,80
31,Female,Divorced,Y,No,Travel_Rarely,4,Research & Development,Laboratory Technician,1,1916,1,3978,16031,471,62,12,1,3,Medical,0,1,4,3,3,2,2,8,4,2,2,2,2,No,80
26,Male,Married,Y,No,Travel_Frequently,6,Research & Development,Laboratory Technician,1,1918,1,2544,7102,1096,61,18,1,3,Other,3,3,4,4,3,1,3,0,8,7,7,7,7,No,80
45,Male,Single,Y,No,Travel_Frequently,1,Research & Development,Healthcare Representative,2,1922,1,5399,14511,1297,44,12,0,4,Medical,3,2,3,3,3,3,3,4,12,4,2,0,3,No,80
33,Male,Single,Y,No,Travel_Rarely,10,Sales,Sales Executive,2,1924,1,5487,10410,217,43,14,0,4,Marketing,2,2,3,3,3,2,2,1,10,10,4,0,9,No,80
28,Male,Married,Y,No,Travel_Frequently,1,Sales,Sales Executive,2,1927,1,6834,19255,783,42,12,1,2,Life Sciences,2,3,2,4,3,3,3,1,7,7,7,0,7,Yes,80
29,Male,Single,Y,Yes,Travel_Frequently,24,Sales,Sales Representative,1,1928,1,1091,10642,746,45,17,0,3,Technical Degree,3,3,4,1,3,4,3,1,1,1,0,0,0,No,80
39,Female,Married,Y,No,Non-Travel,21,Sales,Sales Executive,2,1929,1,5736,3987,1251,32,19,1,4,Life Sciences,1,1,1,3,3,3,3,6,10,3,2,1,2,No,80
27,Male,Married,Y,No,Travel_Rarely,2,Research & Development,Research Scientist,1,1931,1,2226,6073,1354,41,11,1,4,Technical Degree,3,2,3,2,3,3,2,1,6,5,3,1,2,No,80
34,Male,Married,Y,No,Travel_Frequently,22,Research & Development,Research Scientist,2,1932,1,5747,26496,735,86,15,0,4,Other,3,3,2,4,3,2,3,1,16,15,10,6,11,Yes,80
28,Female,Single,Y,Yes,Travel_Rarely,13,Sales,Sales Executive,2,1933,1,9854,23352,1475,84,11,0,2,Marketing,0,4,3,3,3,4,3,3,6,2,0,2,2,Yes,80
47,Male,Married,Y,No,Non-Travel,14,Research & Development,Research Scientist,2,1934,1,5467,2125,1169,64,18,1,4,Technical Degree,4,3,3,2,3,3,4,8,16,8,7,1,7,No,80
56,Female,Married,Y,No,Travel_Rarely,11,Sales,Sales Executive,2,1935,1,5380,20328,1443,89,16,1,5,Marketing,3,4,2,1,3,3,3,4,6,0,0,0,0,No,80
39,Male,Married,Y,No,Travel_Rarely,9,Research & Development,Manufacturing Director,2,1936,1,5151,12315,867,87,25,1,2,Medical,3,1,3,1,4,4,3,1,10,10,0,7,9,No,80
38,Female,Divorced,Y,No,Travel_Frequently,8,Research & Development,Research Scientist,2,1937,1,2133,18115,1394,58,16,1,3,Medical,3,4,2,2,3,3,3,1,20,20,11,0,7,Yes,80
58,Female,Married,Y,No,Travel_Rarely,21,Sales,Manager,4,1938,1,17875,11761,605,72,13,1,3,Life Sciences,2,4,3,4,3,3,2,4,29,1,0,0,0,Yes,80
32,Female,Single,Y,Yes,Travel_Frequently,5,Research & Development,Research Scientist,1,1939,1,2432,15318,238,47,14,0,2,Life Sciences,2,1,4,3,3,1,3,3,8,4,1,0,3,Yes,80
38,Male,Divorced,Y,No,Travel_Rarely,9,Research & Development,Research Scientist,1,1940,1,4771,14293,1206,71,19,2,2,Life Sciences,0,2,3,4,3,4,4,2,10,5,2,0,3,No,80
49,Male,Married,Y,No,Travel_Frequently,2,Research & Development,Research Director,5,1941,1,19161,13738,1064,42,15,0,1,Life Sciences,3,2,3,4,3,4,3,3,28,5,4,4,3,No,80
